
> @gala-chain/galahack2024@1.1.9 start
> node lib/src/cli.js start --peer.address 127.0.0.1:8561 --chaincode-id-name basic-product:0.0.1 --tls.enabled false


> @gala-chain/galahack2024@1.1.9 start
> node lib/src/cli.js start --peer.address 127.0.0.1:8561 --chaincode-id-name basic-product:0.0.1 --tls.enabled false


> @gala-chain/galahack2024@1.1.9 start
> node lib/src/cli.js start --peer.address 127.0.0.1:8561 --chaincode-id-name basic-product:0.0.1 --tls.enabled false

2024-03-21T15:35:06.075Z [32minfo[39m [c-api:./lib/annotations/object.js]                 @Object args: Target -> %s "Function" 
1711035486237 [32minfo[39m [PublicKeyContract:RegisterEthUser] 	{"description":"End Transaction","requestId":"nr-55nTOn6NT8dSY8K6pn","elapsed":"28ms","method":"product-channel:PublicKeyContract:RegisterEthUser","metaData":[{"chaincodeResult":{"Status":1,"Data":"eth|2F8b606a1aC4A2A7f63826346B4a9a989880fE73"}}],"info":{"context":{"uniqueId":"nr-55nTOn6NT8dSY8K6pn","channelId":"product-channel","creator":"CuratorOrg","txId":"0c2ec9c94a463761509191b986ac66b05a4083d234f3372c6ef146fa1d41f4df","chaincode":"PublicKeyContract:RegisterEthUser","parameters":["{\"publicKey\":\"04e533b414e9cf5659d52ed5020877d828afd4ee1c9574fa0d106929ee9f16dc11efe3a7115a78548470d64f0f920f54c891ea3a4595e5ee62ed46d182f820f0c7\",\"signature\":\"20f1d8d2fc380cb47acad1491ce9e51a9bef90b3c99fbcc5db7d35c3fab640bf9e6d15ddd28a194642508a402e160fee6b1b10b80baa666846264eae8e2a6dcf1b\"}"],"createdAt":null},"process":{"host":"grothendieck.local","uptime":"58900s","loadAvg":[14.3203125,14.3125,9.4072265625]}}}
2024-03-21T15:38:06.237Z [32minfo[39m [c-api:lib/handler.js]                              [product-channel-0c2ec9c9] Calling chaincode Invoke() succeeded. Sending COMPLETED message back to peer  
1711035487229 [32minfo[39m [GalaChainTokenContract:CreateTokenClass] 	{"description":"Begin Transaction","requestId":"L2XB_fSiK7wQzezkp6dVs","elapsed":"0ms","method":"product-channel:GalaChainToken:CreateTokenClass","metaData":[{"dto":{"decimals":0,"description":"This is a test description!","image":"https://app.gala.games/_nuxt/img/gala-logo_horizontal_white.8b0409c.png","isNonFungible":true,"maxSupply":"10","name":"NFTycjwcanfxrk","signature":"978e13224019f5bf5413d79ff1f44c7e4042ed908feb17488079f11355433ceeb9ebee3659573eb1490c08c2a6ae41d0b86b9f9fde15216e8bcb26818d2ce30e1c","symbol":"NFTycjwcanfxrk","tokenClass":{"additionalKey":"none","category":"Weapon","collection":"NFTycjwcanfxrk","type":"Axe"}}}],"info":{"context":{"uniqueId":"L2XB_fSiK7wQzezkp6dVs","channelId":"product-channel","creator":"CuratorOrg","txId":"c20ea73f0946ae1fa0dc1d7968dc06b3ecf92fdaf6975da7cee6776ddd74416e","chaincode":"GalaChainToken:CreateTokenClass","parameters":["{\"decimals\":0,\"description\":\"This is a test description!\",\"image\":\"https://app.gala.games/_nuxt/img/gala-logo_horizontal_white.8b0409c.png\",\"isNonFungible\":true,\"maxSupply\":\"10\",\"name\":\"NFTycjwcanfxrk\",\"signature\":\"978e13224019f5bf5413d79ff1f44c7e4042ed908feb17488079f11355433ceeb9ebee3659573eb1490c08c2a6ae41d0b86b9f9fde15216e8bcb26818d2ce30e1c\",\"symbol\":\"NFTycjwcanfxrk\",\"tokenClass\":{\"additionalKey\":\"none\",\"category\":\"Weapon\",\"collection\":\"NFTycjwcanfxrk\",\"type\":\"Axe\"}}"],"createdAt":null},"process":{"host":"grothendieck.local","uptime":"58901s","loadAvg":[14.3203125,14.3125,9.4072265625]}}}
2024-03-21T15:38:07.245Z [33mwarn[39m [c-api:GalaChainToken]                              User Profile is not saved on chain for user 28599Fbd206140D8f5C4f04365Ecf1A9cdf12b3D. But env variables DEV_ADMIN_USER_ID and DEV_ADMIN_PUBLIC_KEY are set for the user. Thus, the public key from env will be used.  
1711035487258 [32minfo[39m [GalaChainToken:CreateTokenClass] 	{"description":"End Transaction","requestId":"L2XB_fSiK7wQzezkp6dVs","elapsed":"29ms","method":"product-channel:GalaChainToken:CreateTokenClass","metaData":[{"chaincodeResult":{"Status":1,"Data":{"collection":"NFTycjwcanfxrk","category":"Weapon","type":"Axe","additionalKey":"none"}}}],"info":{"context":{"uniqueId":"L2XB_fSiK7wQzezkp6dVs","channelId":"product-channel","creator":"CuratorOrg","txId":"c20ea73f0946ae1fa0dc1d7968dc06b3ecf92fdaf6975da7cee6776ddd74416e","chaincode":"GalaChainToken:CreateTokenClass","parameters":["{\"decimals\":0,\"description\":\"This is a test description!\",\"image\":\"https://app.gala.games/_nuxt/img/gala-logo_horizontal_white.8b0409c.png\",\"isNonFungible\":true,\"maxSupply\":\"10\",\"name\":\"NFTycjwcanfxrk\",\"signature\":\"978e13224019f5bf5413d79ff1f44c7e4042ed908feb17488079f11355433ceeb9ebee3659573eb1490c08c2a6ae41d0b86b9f9fde15216e8bcb26818d2ce30e1c\",\"symbol\":\"NFTycjwcanfxrk\",\"tokenClass\":{\"additionalKey\":\"none\",\"category\":\"Weapon\",\"collection\":\"NFTycjwcanfxrk\",\"type\":\"Axe\"}}"],"createdAt":null},"process":{"host":"grothendieck.local","uptime":"58901s","loadAvg":[14.3203125,14.3125,9.4072265625]}}}
2024-03-21T15:38:07.260Z [32minfo[39m [c-api:lib/handler.js]                              [product-channel-c20ea73f] Calling chaincode Invoke() succeeded. Sending COMPLETED message back to peer  
1711035487690 [32minfo[39m [GalaChainTokenContract:GrantAllowance] 	{"description":"Begin Transaction","requestId":"4NuJDo1_OTvyfaESBxZIp","elapsed":"0ms","method":"product-channel:GalaChainToken:GrantAllowance","metaData":[{"dto":{"allowanceType":4,"quantities":[{"quantity":"2","user":"eth|213D9C49E8C61F910a0386Ba3186b23a7Be42928"},{"quantity":"1","user":"eth|2F8b606a1aC4A2A7f63826346B4a9a989880fE73"}],"signature":"7fea900ffb7320cf35002aa7b571805762f954872e7fa73bf247c4dd382b0aee4230a29363e92c2f8d8cfa038bc879a72fa9d141d15dd08ad4e632be205d14801c","tokenInstance":{"additionalKey":"none","category":"Weapon","collection":"NFTycjwcanfxrk","instance":"0","type":"Axe"},"uses":"10"}}],"info":{"context":{"uniqueId":"4NuJDo1_OTvyfaESBxZIp","channelId":"product-channel","creator":"CuratorOrg","txId":"ab40198b6a3444b35763ea1b6f5e8bf10571ce3890e5524e411c38ee093c89b4","chaincode":"GalaChainToken:GrantAllowance","parameters":["{\"allowanceType\":4,\"quantities\":[{\"quantity\":\"2\",\"user\":\"eth|213D9C49E8C61F910a0386Ba3186b23a7Be42928\"},{\"quantity\":\"1\",\"user\":\"eth|2F8b606a1aC4A2A7f63826346B4a9a989880fE73\"}],\"signature\":\"7fea900ffb7320cf35002aa7b571805762f954872e7fa73bf247c4dd382b0aee4230a29363e92c2f8d8cfa038bc879a72fa9d141d15dd08ad4e632be205d14801c\",\"tokenInstance\":{\"additionalKey\":\"none\",\"category\":\"Weapon\",\"collection\":\"NFTycjwcanfxrk\",\"instance\":\"0\",\"type\":\"Axe\"},\"uses\":\"10\"}"],"createdAt":null},"process":{"host":"grothendieck.local","uptime":"58901s","loadAvg":[14.3203125,14.3125,9.4072265625]}}}
2024-03-21T15:38:07.702Z [33mwarn[39m [c-api:GalaChainToken]                              User Profile is not saved on chain for user 28599Fbd206140D8f5C4f04365Ecf1A9cdf12b3D. But env variables DEV_ADMIN_USER_ID and DEV_ADMIN_PUBLIC_KEY are set for the user. Thus, the public key from env will be used.  
1711035487729 [32minfo[39m [GalaChainToken:GrantAllowance] 	{"description":"End Transaction","requestId":"4NuJDo1_OTvyfaESBxZIp","elapsed":"40ms","method":"product-channel:GalaChainToken:GrantAllowance","metaData":[{"chaincodeResult":{"Status":1,"Data":[{"collection":"NFTycjwcanfxrk","category":"Weapon","type":"Axe","additionalKey":"none","instance":"0","quantity":"2","uses":"10","expires":0,"quantitySpent":"0","usesSpent":"0","allowanceType":4,"grantedBy":"client|admin","created":1711035487576,"grantedTo":"eth|213D9C49E8C61F910a0386Ba3186b23a7Be42928"},{"collection":"NFTycjwcanfxrk","category":"Weapon","type":"Axe","additionalKey":"none","instance":"0","quantity":"1","uses":"10","expires":0,"quantitySpent":"0","usesSpent":"0","allowanceType":4,"grantedBy":"client|admin","created":1711035487576,"grantedTo":"eth|2F8b606a1aC4A2A7f63826346B4a9a989880fE73"}]}}],"info":{"context":{"uniqueId":"4NuJDo1_OTvyfaESBxZIp","channelId":"product-channel","creator":"CuratorOrg","txId":"ab40198b6a3444b35763ea1b6f5e8bf10571ce3890e5524e411c38ee093c89b4","chaincode":"GalaChainToken:GrantAllowance","parameters":["{\"allowanceType\":4,\"quantities\":[{\"quantity\":\"2\",\"user\":\"eth|213D9C49E8C61F910a0386Ba3186b23a7Be42928\"},{\"quantity\":\"1\",\"user\":\"eth|2F8b606a1aC4A2A7f63826346B4a9a989880fE73\"}],\"signature\":\"7fea900ffb7320cf35002aa7b571805762f954872e7fa73bf247c4dd382b0aee4230a29363e92c2f8d8cfa038bc879a72fa9d141d15dd08ad4e632be205d14801c\",\"tokenInstance\":{\"additionalKey\":\"none\",\"category\":\"Weapon\",\"collection\":\"NFTycjwcanfxrk\",\"instance\":\"0\",\"type\":\"Axe\"},\"uses\":\"10\"}"],"createdAt":null},"process":{"host":"grothendieck.local","uptime":"58901s","loadAvg":[14.3203125,14.3125,9.4072265625]}}}
2024-03-21T15:38:07.731Z [32minfo[39m [c-api:lib/handler.js]                              [product-channel-ab40198b] Calling chaincode Invoke() succeeded. Sending COMPLETED message back to peer  
